post_id,post_text,post_url,time,likes,shares,comments
1.12081E+15,"QUÁN CÀ PHÊ THIẾT KẾ GẠCH NGÓI SIÊU ĐẸP MẮT

Anh Coffe Roastery
📍 200 Pasteur, P.6, Q.3
⏳ 7am - 11pm
💸 Từ 65 xu
——
Thoạt nhìn tiệm như một khối gạch cam đất giữa lòng thành phố, từ ngoài vào trong đều được ốp full gạch nhưng không hề rối mắt.

Thiết kế hiện đại, ấn tượng. Mọi góc đều được trồng cây xanh xen kẽ bàn ngồi, tạo cảm giác mộc mạc, xanh mát. Tầng trệt và tầng lầu được nối thông với nhau bằng cầu thang hình xoắn đảo cực kì khác lạ

Anh Coffe không chỉ chú trọng vào decor mà cả về đồ ăn, nước uống cũng rất chất lượng. Mình order vài món:
☕️ Mrs.Anh: mình được giới thiệu đây là cốc latte signature của quán. Latte lạnh lạnh mặc dù không bỏ đá, đậm đà vị expresso hoà quyện cùng mùi thơm của sữa. Ai không thích uống cà phê vẫn có thể thử qua em này nhe
🥃 Milo Bomb: sự kết hợp giữa lớp milo đắng phía dưới và lớp bột ca cao hơi ngọt trên bề mặt, khuấy đều uống vừa miệng
🍛 Chicken curry and bread: thơm lừng vị cà ri luôn, gà mềm, nước sốt mặn mà. Phần nhìn nhỏ vậy thôi nhưng ăn là đủ cho một bữa á
🥞 Cream cheese garlic bread: ngonn 💯💯 bơ béo ngậy, hăng nhẹ vị tỏi

Tuy giá có chút cao nhưng đổi lại không gian và món ở đây đều oke. Vì quán đang khá hot nên tầm 10am là bắt đầu đông người rồi, không thích hợp để các bạn chạy deadline lắm đâu, tụ tập bạn bè trò chuyện, chụp hình check in thì được nè

🎊 Đánh giá của mình về quán 🎊
- Món: 9.5/10
- Thái độ phục vụ: 10/10
- Độ vệ sinh: 10/10
- Về concept: 10/10
- Về giá: 9/10
👉🏻 Tổng: 48.5/50
👉🏻 ĐÁNG ĐỂ THỬ
—————————
Join Măm Măm Sài Gòn để được Nguyên dắt đi muôn nơi 🔥
#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1120811638667933/,2022-01-27 16:58:16,141,5,6
1.13765E+15,,https://m.facebook.com/groups/YAN.MMSG/permalink/1137654240317006/,2022-02-23 11:15:50,1,0,7
1.11954E+15,"Đầu tuần đi lạc vô một quán cà phê siêu to khủng lồ ở khu quận nhất nè 🤪
______________________

Be mind Coffee
🏡Địa chỉ: 19-19bis Trần Cao Vân, Đa Cao, Q1
⏰Giờ mở cửa: 10h -22h
💰 Giá tham khảo: 45k - 95k

_____________________

Hello, lại là khoénh thích cà phê đây. Đầu tuần đi lạc vô một quán cà phê siêu to khủng lồ ở khu quận 1 nè. Biết quán qua concept decor vừa vintage vừa hiện đại nên hôm nay ghé qua thì thấy quán có thêm trang trí Tết siêu ưng luôn. Không gian quán rất rộng từ ngoài trời đến trong phòng lạnh. Mình thấy chị chủ rất tâm huyết vào decor của quán, nhìn chỉn chu từng chi tiết từ cái ghế đến ổ điện trên tường. Theo tui có nói chuyện với chị chủ thì quán đầu tư từ concept quán đến món nước chất lượng khi đến tay khách mà giá nước cũng không quá cao đối với một quán tại quận trung tâm.

Hôm nay tui đi 2 người mà tui gọi 3 món tại món nào cũng ngon hết trơn khó chọn ghê á :))) Tui gọi: Trà sữa cà phê, Sữa chua dâu rừng và Trà dâu

🧋Trà sữa cà phê: Theo tui thì món này khá hợp với mấy bà muốn uống trà sữa mà cần tỉnh táo đê chạy deadline nè. Vị trà không rõ mà thấy rõ vị cà phê hơn. (Topping trân trâu trắng)

🍼Sữa chua dâu từng: Món the best lòng tui nè. Uống rất ưng vì không quá ngọt và lại rõ vị dâu nhưng không bị ngán rất recomend mấy bà yêu màu hồng ghét sự ngọt ngào ong bướm thì thử nha.

🍓Trà dâu: Nếu mấy bà muốn uống trà dâu ĐD mà có view sống ảo xịn xò thì đâu là một lựa chọn không hề tệ nha

Mấy bà đi quán này chưa cho tui xin ý kiến dưới cmt nha. Not nhỏ là quán phụ phụ xuyên Tết nha tết có chỗ tụ tập chúc Tết rồi nè❤️
______________________

Đánh giá của tui nè:
🪑Món ăn: 9/10
🪑Giá cả: 8/10
🪑Phục vụ: 9/10
🪑Vệ sinh 9/10
🪑Không gian: 9/10

=> Tổng: 44/50 - Đáng ghé qua lắm nha ♡

Ghé qua Măm Măm Sài Gòn đi ở đây có nhiều quán cà phê xinh lắm nè ♡

#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1119536378795459/,2022-01-25 13:31:44,105,20,17
1.07539E+15,"QUÁN CÀ PHÊ VỚI TONE MÀU NHẸ NHÀNG
BẠN ĐÃ ĐẾN CHƯA NÀ ?

JEJU COFFEE
📍448 Phạm Văn Đồng P13 Quận Bình Thạnh
💸 30-60k ( Giữ xe 5k )
⏰ 8h-21h

🍃 Ấn tượng khi đến quán của mình là không gian ngoài trời thơ mộng như trời Đà Lạt, với tone màu be mang lại cảm giác vừa mát mẻ vừa thư giãn. Kiểu decor quán ở đây rất đơn giản nhưng vô cùng hài hoà với nhau, thế nên bất cứ góc nào bạn cũng có thể check in.

🍃 Với bạn nào ưa thích ngồi máy lạnh thì có thể vào phía bên trong quán, view bên trong cũng không thua kém gì bên ngoài. Đặc biệt quán cũng rất tinh ý đặt 2 chiếc gương 1 ngoài trời 1 bên trong quán, bạn nào thích chụp gương có view bầu trời thì nên đi sớm lúc còn nắng sẽ rất xinh luôn.

🍃 Vì hôm mình đi là chủ nhật nên quán cũng khá đông, nhưng các anh chị nhân viên cũng rất nhiệt tình cứ thấy mình đứng trơ trọi là hỏi mình có chỗ hay chưa liền à. Ở đây cũng có 1 hay 2 bé thỏ gì đó để bạn có thể check in cùng ( nhớ nhẹ nhàng hoi nhen mấy bé nhát lắm hihi ).

🍃 Về view thì bạn có thể xem hình dưới đây của mình, chân thật nhất có thể, mình chụp sao ở ngoài y vậy á. Bạn nào muốn vắng xíu thì nên đi trong tuần, quán nằm ở sát chân cầu chứ chưa lên cầu đâu nha. Theo mình thì món nước ở đây khá ngon, menu cũng rất đa dạng và có kèm thêm các món bánh ăn oki lắm luôn á, nên thử nha. Mình thì mình gợi ý món “ cà phê bọt biển phô mai “, lớp cà phê thơm cùng phô mai béo béo mặn mặn 😋
_________________________
Đánh giá chung của mình:
✨Không gian: 10/10 ( view xinh không thể bàn cãi )
✨ Món ăn, uống: 9/10
✨ Vệ sinh: 9/10
✨ Giá cả: 10/10 ( Không thể hợp lí hơn, trang trí nước đẹp, quán xinh )
✨ Thái độ phục vụ: 10/10
-> Tổng: 48/50 ( NHẤT ĐỊNH PHẢI GHÉ NHA ) 🎀

join Phê Sài Gòn để biết thêm nhiều quá cà phê xinh nhé !! 💚

#mmsg #mammambinhthanh",https://m.facebook.com/groups/YAN.MMSG/permalink/1075393426543088/,2021-11-16 19:38:44,1659,183,491
1.13599E+15,,https://m.facebook.com/groups/YAN.MMSG/permalink/1135992483816515/,2022-02-20 21:58:21,1,0,1
1.13599E+15,,https://m.facebook.com/groups/YAN.MMSG/permalink/1135992480483182/,2022-02-20 21:58:21,1,0,1
1.08695E+15,"XE CÁ VIÊN CHIÊN NƯỚC MẮM
Ngon dễ sợ, ngửi mùi đã muốn nghiện
—
Mê chữ ê kéo dài chảo cá viên chiên nước mắm tỏi phi thơm, đậu bắp giòn giòn, đồ chua ăn kèm xuất sắc và mùi bơ béo ngậy nữa...aydo. Ổn áp hơn nhiều chỗ neo đi là cái sốt nước mắm, chính nó, siêu ngon. Tùy vào lượng cá viên bạn chọn mà giá khác nhau, trunh bình 50k/hộp nè. Xe nhỏ nhỏ mà còn có trà dây, trà sữa. Lưu địa chỉ nè 70 Đường Số 5, Cư Xá Bình Thới, P.8, Q.11 (10:00 - 22:00)
—
👉 Thái độ phục vụ : 10/10 (cô chú bán dễ thương vô cùng)
👉 Vệ sinh : 9,5/10 (trồn rất gọn gàng dù xe nhỏ nhỏ)
👉 Không gian : 10/10 (thoáng mát ngàn sao)
👉 Đồ ăn : 9/10 (không lẻ 10/10 vì sốt nước mắm đỉnh lắm)
👉 Giá cả : 9/10 (okila)
Tổng: 47,5 => Đáng măm và trải nghiệm nha mọi người
—
Để tìm thêm nhiều địa điểm ăn ngon mọi người đừng quên theo dõi IG @chuyencuaneo_ #chuyencuaneo

#mammamsaigon #mmsg",https://m.facebook.com/groups/YAN.MMSG/permalink/1086953458720418/,2021-12-04 16:16:33,832,59,225
1.13856E+15,"COFFEE CAPPUCCHINO VỊ SỮA DỪA NGON ĐỈNH 👍

Tết nào cũng đãi khách coffee truyền thống thì năm nay đổi vị xem thế nào 😛 khách phải suốt ngày đến vì nó quá ngon thôi ạ. Sự kết hợp hoà quyện cốt dừa non cùng lớp kem mỏng béo ngậy hơi đắng nhẹ ngọt thơm đúng kiểu càng uống càng ghiền 🥰🥰

Mng m ua đây nhớ https://gdll.vn/4tsO0A
Hoặc https://gdll.vn/VohxIw
#mmsg",https://m.facebook.com/groups/YAN.MMSG/permalink/1138556076893489/,2022-02-24 20:34:48,9,0,0
1.13599E+15,"LIST CÁC QUÁN BAR/PUB MỚI TOANH CHO CÁC DÂN CHƠI TỤ TẬP 😍😍🥳

Layla - Eatery & Bar
🏩 63 Đông Du, quận 1

Summer Experiment – Địa điểm bar mình thích nhất ở Sài Gòn
🏩 Tầng 2 - 77-79 Lý Tự Trọng, phường Bến Nghé, quận 1

Koheis Bar - Cocktails & Tapas (Sau Summer thì đây là 1 chỗ mình siêu thích)
🏩 151 Đồng Khởi, quận 1

Léon The Bar
🏩 112 Hồ Tùng Mậu, Q.1

Drinking and Healing
🏩 Tầng 2 – 25 Hồ Tùng Mậu quận 1

Social Club – Chiếc bar đánh nhạc hay nhất nhen
🏩 Tầng 23 Hotel Des ARts, 76-78 NTMK q3

The ATM Cocktail Bar and Kitchen
🏩 27/10 Nguyễn Bỉnh Khiêm quận 1

Cty Kitchen + Bar
🏩 72 NTMK quận

The Alley Cocktail Bar & Kitchen
🏩63/1 Pasteur quận 1

YMC Café Lounge
🏩150/9 Nguyễn Trãi, P. Bến Thành, Quận 1

Ảnh: Page quán

#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1135992493816514/,2022-02-20 21:58:21,154,142,56
1.10154E+15,"Trứng vịt lộn chiên giọn lạ tai lạ miệng bạn đã thử chưa nè🐥🐥
______________________
Quán Bà Mập - Hột vịt lộn chiên giòn
📌Địa chỉ: 39 Nguyễn Thượng Hiền, P. 5, Quận 3
⏰Giờ mở cửa: 02:00 - 22:00
💰Giá tham khảo: 12ka - 40ka
______________________
Dạo gần đây đang hot lên ""trứng vịt lộn chiên giòn"" nên tui cũng phải đi khám phá cho bằng được đây nè. Quán ở khúc đầu đường Nguyễn Thượng Hiền rấ dể kiếm, mà bfu lại thì quán có không gian nhỏ chỉ có tầm 3 bàn chứa được khoản 6 nguồi thôi à. Mà anh chủ quán dể thương lắm với làm nhanh tay lắm vào ngồi 5 phút là đồ lên liền, hèn gì mấy anh shipper ra vô ầm ầm.
Hôm nay mình gọi 2 phần 1 2 trứng chiên giòn và 1 phần 2 trứng xào bơ sa tế thiệt hại hết 74ka nha. Giá không quá rẻ hay không quá cao so với một món mới lạ như vậy.

🧀Xào bơ sa tế: nếu bạn đã ăn ốc hương xào bưo tổi như thế nào thì món này ăn sẽ dính như vậy luôn á. Anh chủ nêm vừa miệng và đồ chua với rau râm ăn kèm rất tươi.
🐣Chiên giòn: món best seller này là trứng vịt lộn bọc bột chiên giòn ăn với nước mắn tắc mỡ hành theo công thức riêng của quán. Trứng con không quá to nên rất dể ăn cho mấy bạn sợ con to.
______________________
Đánh giá của tui nè:
🐥Không gian quán: 7/10
🐥Món ăn: 9/10
🐥Giá cả: 8/10
🐥Phục vụ: 9/10
🐥Vệ sinh 9/10

=> Tổng: 42/50 - Đáng thử MĂM lắm nha ♡

Ghé qua Măm Măm Sài Gòn đi ở đây có nhiều quán ngon lắm nè ♡

#Mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1101538747261889/,2021-12-27 19:55:47,449,99,156
5.86324E+14,"[Gò Vấp ĂN CHẢNH GIÁ RẺ]
Ăn vặt “tầng thượng” (Rooftop) siêu HOT ở Gò Vấp

📍Địa chỉ: 482 Lê Văn Thọ, P16, Gò Vấp (Ăn vặt Dasala)
💵Giá cả: 10.000 ~ 60.000
⏰Thời gian: 11:00 ~ 22:00

Bữa thấy có bạn Review Dasala trên group rồi nên lân lê chớp liền thời cơ ghé ăn thử coi coi Review group mình có chân thực hôn nhen. Review từng món rồi đánh giá chung sau hen 🤤

🍮 BÁNH FLAN (18.000/ 2 chiếc): 1 phần 18k là 2 cái, nếu ăn 2c thì mấy bạn ghi số lượng 1 thôi nhen, ghi 2 thành 4 á, hồi đầu không biết ghi 2 ăn no quá trời. Bth mấy chỗ kia xài sữa Rich, ở đây dùng sữa đặc béo hơn ngọt hơn thơm hơn và tất nhiên ngon hơn rùi

🐙 RĂNG MỰC XÀO BẮP BƠ TỎI CAY (50.000): vị căn bản của bơ cay, bắp ngọt, răng mực giòn béo, cay cay thơm thơm ăn khá được

🐮 BẮP BÒ XỐT CHUA NGỌT (60.000): món này vơ đét, chua ngọt đủ, ăn giống bê thui vậy ấy, rất rất ngon, ghi bài này vẫn thèm món này 🤤

🐥 CHÂN GÀ RÚT XƯƠNG XỐT MẮM TẮC (50.000): được cắt cục nhỏ dễ ăn, rút sẵn xương hợp với mấy người tham ăn mà làm biếng như mình, xốt đậm đà.

🍚CƠM CHÁY CHÀ BÔNG KHO QUẸT (25.000): 3 miếng cơm cháy đầy chà bông với ruốc, giòn kiểu xốp không phải giòn kiểu cứng ngắt (khá ưng), điểm trừ nho nhỏ là kho quẹt ăn ngon nhưng cho hơi ít

🍹NƯỚC: mình kêu nước sấu (20.000) và đá me (15.000), 2 món đều ok, ngoài ra còn có nước mơ, chanh dây,...mình thích uống mấy nước lạ lạ kiểu này hơn nước ngọt

🔥 ĐÁNH GIÁ CHUNG: NGON - ĐẸP - RẺ, món NGON nhưng thiên về vị đậm đà quá thành ra có một số món ăn vị hậu hơi đậm, ĐẸP do ngồi tầng thượng, vừa thoáng vừa mát vừa ngắm trời trăng mây gió, RẺ do giá thành đi với chất lượng tương xứng thậm chí khá rẻ so với mặt bằng chung

👉 Các bài Review của nhóm mình vẫn chất lượng, thường bị hỏi “Hôm nay ăn gì ?” Thì cứ lướt group mà coi, không sợ thiếu món, chỉ sợ món nào cũng ngon không biết ăn cái gì thôi :))))",https://m.facebook.com/groups/YAN.MMSG/permalink/586323705450065/,2019-12-10 16:48:51,355,82,94
1.13629E+15,"📍CÀN QUÉT 8 QUÁN BUFFET THỊT NƯỚNG CỰC ĐÃ 📍
____________________
Galbi House
📍 Địa chỉ: 124-126 Phan Xích Long, P.2, Quận Phú Nhuận
⏰ Giờ mở cửa: 11:00 – 21:00
💵 Giá: 239k/người và 339k/người


Gogi House
📍 Địa chỉ: 198… More Phan Xích Long, Phường 7, Quận Phú Nhuận
⏰ Giờ mở cửa: 8:00 – 21:00
💵 Giá: 399k/người


KPub – Korean Grill Pub
📍 Địa chỉ: 84 Cao Thắng, Phường 4, Quận 3
⏰ Giờ mở cửa: 11:00 – 21:00
💵 Giá: 219k/người và 319k/người


Meat & Meet BBQ
📍 Địa chỉ: 8 Lê Thị Riêng, Bến Thành, Quận 1
⏰ Giờ mở cửa: 11:00 – 19:00
💵 Giá: 239k/người và 339k/người


King BBQ
📍 Địa chỉ: 515 Nguyễn Tri Phương, Phường 8, Quận 10
⏰ Giờ mở cửa: 10:30 – 22:00
💵 Giá: 199k/người, 279k/người và 329k/người


Hana BBQ
📍 Địa chỉ: 51 Tú Xương, Phường Võ Thị Sáu, Quận 3
⏰ Giờ mở cửa: 11:00 – 21:00
💵 Giá: 258k/người (buổi trưa), 288k/người (buổi tối)


Sumo BBQ
📍 Địa chỉ: 439A1 Phan Văn Trị, phường 5, Quận Gò Vấp
⏰ Giờ mở cửa: 11:00 – 22:00
💵 Giá: 369k/người


Aka House
📍 Địa chỉ: 217 Nguyễn Thị Minh Khai, Quận 1
⏰ Giờ mở cửa: 11:00 – 21:00
💵 Giá: 269k/người và 329k/người
___________
Ghé Măm Măm Sài Gòn để biết thêm nhiều điều hay ho nha
#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1136293063786457/,2022-02-21 10:01:43,106,74,36
1.13519E+15,"Combo Lẩu Miền Tây siêu hot… chỉ từ 159k/lẩu
—
Nghe tiệm ra món mới là lật đật chạy lên thử liền, vẫn như mọi khi hỏng thể nào không gọi cái lẩu mắm 159k như hình nà. Này không còn xa lạ rồi mà đặt biệt nay có hai món mới là chả giò và gỏi ngó sen tôm thịt. Ủa ủa quán gom hết mấy món đặc sản miền tây lên Sài Gòn hả ta.

Chả giò siêu nhân, thịt ú ù ụ luôn kèm đậu xanh ăn bùi bùi kết hợp sốt chua ngọt của quán, nhức nách. Còn gỏi ngó sen thì miễn bàn, món khai vị siêu hợp mà kiểu hùi dưới quê đi cái đám cưới nào cũng có hết trơn. Ăn đi rồi mê nè.

Nói chung là quá xá rẻ và hợp lý cho một quán lẩu. Vừa được quay lại thời tuổi thơ, còn ăn quá ngon nữa. Quán bán mang về từ 10h nè, còn ngồi lại ăn thì bắt đầu từ 16h nhé. Lẹ lẹ quẹo qua Tiệm Lẩu Cù Lao ăn ngay nhaaa
—
TIỆM LẨU CÙ LAO
▫️ 410 Nguyễn Xí, P.13, Bình Thạnh
▫️10:00 - 21:00

👉 Thái độ phục vụ : 10/10 (nhân viên thân thiện)
👉 Vệ sinh : 9,5/10 (sạch sẽ vô cùng)
👉 Không gian : 10/10 (siêu rộng)
👉 Đồ ăn : 9/10 (hợp vị với tui)
👉 Giá cả : 9/10 (rẻ quá chừng)
Tổng: 47,5 => Đáng măm và trải nghiệm nha mọi người

#MMSG",https://m.facebook.com/groups/YAN.MMSG/permalink/1135189947230102/,2022-02-19 15:17:44,1200,54,96
7.85502E+14,"📷 ĂN VẶT 888- siêu ngon giá rẻ

Nói về ăn vặt ngon thì không thể nào bỏ qua chỗ này nha mọi người. Đồ ăn món nào cũng hấp dẫn cũng ngon thiệt sự.
Mê nhất là mẹt bánh tráng ở đây, đầy đắp đủ loại tá lả các loại bánh tráng thơm ngon trên đời cùng topping hấp dẫn đều quy tụ về cái mẹt này. Mình gọi mẹt lớn #59k mà nhiều quá ăn ko hết luôn. Bánh tráng dẻo, ăn kèm nước chấm, xoài ,rau, trứng muối và mấy loại khô ngon lắm.
Nhớ thử mấy bé pudding trân châu đường đen thần thánh nha, núng na núng nính ăn béo mềm tan trong miệng #25k thoai
Có món sụn gà với há cảo mắm tỏi bạn mình mê dữ lắm, đậm đà cay cay vừa ăn cực kỳ đã, combo này thì mình nhớ #39k
Trà giải khát thì ly bành ky nha mọi người, ngọt thanh và thơm, topping ngập ngụa, nói chung mình thấy món nào cũng ngon đáng tiền. Mọi người nên đi đông để thử được nhiều món hơn mình hic.
📷 Giá : 10k-59k, khá rẻ với chất lượng
📷 Địa chỉ: 150 Lê Văn Sỷ, p.10, Phú Nhuận
—-
Đánh giá chung
Món ăn:9/10
Giá: 9/10
Phục vụ: 10/10
Concept: 9/10
Vệ sinh: 8/10 (vì ngoài vỉa hè)
Tổng: 45/50: đáng măm
_____
📷 IG: eatingbyella
#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/785501915532242/,2020-09-09 14:17:28,709,203,175
1.11219E+15,"Lẩu tokbokki giá sập sàn 69k cho cả buổi trưa và buổi tối !!! Nhắc lại là chỉ có 69k thôi😱😱😱

Năm hết Tết đến rồi lại tìm ra được chỗ lẩu Buffet Tokbokki ""Hợp túi tiền, ưng cái bụng"" dãn man con ngan🥰

Johnson Tokbokki D2 Bình Thạnh
📍118 Nguyễn Gia Trí, P.25, Q.Bình Thạnh
⏰: 10:45 - 21:30

Không gian bắt mắt và tươi trẻ vô cùng, thích hợp với các bạn trẻ đi theo nhóm hoặc các cặp đôi luôn ý😍

Quầy line buffet gọn gàng và toping siêu đa dạng ăn cùng lẩu nha nào là tokbokki đủ loại, nhiều loại rau, đậu hủ, còn có cả thịt gà, xúc xích, chả cá xiên Hàn Quốc, mì, miến....

Tui u mê cái gà sốt ở đây cực nha, chắc hôm nào phải xin ông chủ người Hàn công thức về tự làm ăn 1 mình mới được. Chua chua ngọt ngọt thêm 1 tí cay nữa làm cái gà sốt ngon đáo để, tui recommend các bạn tới ăn thì cứ ăn lấy ăn để cái món gà này nha. Mà nhớ chừa bụng ăn món khác, còn nhiều món nữa ngon lắm nè: miến trộn, rong biển cuộn chiên, kimbap bla bla nè.

Giá vé nè:
💰 Cả ngày T2-T5, T6 (trước 16:30): 69k/người
💰 T6 (sau 16:30), cả ngày T7-CN và các ngày lễ: 79k/người
Chương trình áp dụng từ 11/01 - 30/01.

Đánh giá chung nha:
Không gian: 9/10
Món ăn: 9/10
Phục vụ: 10/10
Vệ sinh: 10/10
Giá cả: 10/10 (quá xá rẻ luôn á)
👉Tổng: 48/50 (siêu đáng để thử lunn)

À ở đây, có bán mang về hoặc có thể order qua app nữa nhaaaaa: Grab, Shopee Food, Baemin nha bà konnn!!
👉Booking: 083.999.02.02 (Via call, sms, zalo)",https://m.facebook.com/groups/YAN.MMSG/permalink/1112193086196455/,2022-01-13 20:00:12,1404,247,548
1.13694E+15,"Một điều ước nhỏ nhoi nhân ngày 22.02.2022 ạaaa 😍

#MammamSG",https://m.facebook.com/groups/YAN.MMSG/permalink/1136936327055464/,2022-02-22 09:40:39,193,2,596
1.13801E+15,"Bánh Tráng Dừa Nướng Bò Khô Tchan Food - Đặc Sản Đà Nẵng


Làm sao du lịch ẩm thực Đà Nẵng mà không cần ra khỏi giường??? 😀
Ez game, lên sọp pe od em bé bánh tráng siêu ngon này zề nè. Nếu ăn không hết nên bảo… More quản ở ngăn mát tủ lạnh để giữ độ giòn, nếu sản phẩm bảo quản ko tốt lỡ bị ỉu mềm bạn chỉ cần bỏ vào ngăn mát tủ lạnh nó sẽ giòn rụm lại ngay.


Tới công chuyện nào : https://gdl.vn/d8myzd


#mmsg",https://m.facebook.com/groups/YAN.MMSG/permalink/1138010486948048/,2022-02-23 23:43:41,16,2,12
1.13657E+15,"ĂN LẨU BUFFET THẢ GA Ở HONG KONG BÊN HÔNG PHAN XÍCH LONG CHỈ VỚI 139K
__________
BUFFET LẨU THÁI CÁ VIÊN 139k/ 1 người
Tiny Hut Lẩu Cá Viên - Bò Hàu Sốt
145/3 Nguyễn Công Hoan, Phú Nhuận (Kế bên Lotteria Phan Xích Long)
11:00 - 22:00
__________

Thiệt vào đây là u mê với 7749 loại viên xịn lắm á. Ăn tẹt ga không sợ tính giờ tính phút gì hết trội
Vẫn là những em bánh bao nhím cưng xỉu rồi chả cá xiên, viên tôm hùm, viên sò điệp, cua hoàng đế... rau tươi xanh nồi canh, nấm đa dạng các loại. Nước lẩu chua cay, đậm đà. Ai thích ba chỉ bò thì gọi thêm chỉ 99k (200g)
Có Bò Hàu Sốt nữa siu ngon lun nha nhất là phần lõi vai bò 119k/2 miếng (200gram) ưng chưa nạ 2 miếng bò mềm xịn ăn với bánh mì quết sốt cay rồi kéo cheese ta nói nó xịn ko bàn cải đc luôn nha. Lần sau nhất định ghé lại. Không gian view Hồng Kông bên hông Fan Xích Long luôn. 139k (đã bao gồm vat) ăn thả ga không no không về giá lun nhé.
_________
Đánh giá của tui:
Thái độ phục vụ : 10/10 (Các bạn nhân viên phục vụ siêu chu đáo lun nha)
Vệ sinh : 10/10
Không gian : 9/10
Đồ ăn : 10/10
Giá cả : 9/10
Tổng: 48/50 => Đáng măm và trải nghiệm nha mọi người
_______
#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1136566380425792/,2022-02-21 20:50:09,82,23,58
1.06596E+15,"MỘT CHIẾC KEM KẸP Ú NU SIÊU HOT Ở PHỐ ĐI BỘ NGUYỄN HUỆ NÈ MỌI NGƯỜI 🥰
Mình đi trong tuần nhưng vẫn phải xếp hàng là đủ hiểu kem hot cỡ nào rồi nha!


Tuy không phải là một tín đồ của đồ ngọt nhưng mình vẫn bị đổ gục trước sự mềm mịn của chiếc kem kẹp Singapore này!


Kem thì đồng giá 28k một cây, có thể tùy chọn bánh xốp hoặc bánh mì Sanwich cầu vồng để kẹp cùng kem nha. Tưởng không ngon mà ngon không tưởng luôn mọi người ạ.
Mình đi 2 người gọi 2 phần kem bạc hà và trà xanh. Cắn một miếng mà muốn tan chảy, kem béo mềm mịn, không bị ngọt đâu.
Vị bạc hà the mát có socola chip bên trong, mình ăn cùng bánh xốp giòn giòn, kem bên trong mềm mịn mát rượi, ăn cuốn cực kì.
Kem trà xanh thì thơm, ăn cùng bánh mì sanwich y như vị bánh mì kẹp kem tuổi thơ luôn 😋
Nói chung là must try nha mọi người ơi, vừa đi dạo phố đi bộ vừa ăn cũng vui miệng lắm nè (Nhưng vẫn nhớ tuân thủ 5K nha)


Một chút chấm điểm của mình 👏
- Món ăn: 10/10 (Kem ngon lắm, lần sau mình sẽ thử vị khác nữa)
- Giá: 9/10 (mình thấy hơi mắc xíu nhưng vì ngon nên vẫn xứng đáng)
- Thái độ phục vụ: 10/10 (Mấy chị nhân viên bán nhanh tay lắm, tuy khách đông nhưng cũng không phải đợi lâu lắm đâu, luôn lịch sự vui vẻ với khách nha mọi người)
- Vệ Sinh: 9.5/10
- Concept quán: 9/10 (Chỉ có cái xe đẩy và bán mang đi thui nha) 👏
#măm_măm_Sài_Gòn #kem_kẹp_Singapore",https://m.facebook.com/groups/YAN.MMSG/permalink/1065960777486353/,2021-11-02 17:38:33,990,101,404
1.04161E+15,"Ỏooooo đờ bun đau mam tum xì to 🤣🤣🤣
#Cre chibrillie99
#st254
#mammamsaigon",https://m.facebook.com/groups/YAN.MMSG/permalink/1041614196587678/,2021-09-27 09:40:39,523,347,466
1.13544E+15,"🌟CƠM CHÁY CHÀ BÔNG MỠ HÀNH ĐẦY Ụ CHỈ 15K ? 😱
📍Cơm cháy chà bông Chất 3 : trước số 273 Tân Sơn Nhì q.Tân Phú
💸15K ++
⏰15h - 22h
__________________________
Chỗ này Nhi được bạn giới thiệu ăn thử mà ghiền tới giờ luôn á. 1 hộp 15K đầy ụ như hình sẽ gồm cơm cháy, chà bông, tép khô, mắm kẹo mỡ hành nà
Cơm cháy không bị gắt dầu, ráo, giòn và mới. Nước mắm kẹo ở đây cho vào chung với mỡ hành ăn mặn mặn ngọt ngọt, thêm tí béo thơm ăn cuốn cực. Bạn nào đạo cơm cháy mà hong thử thì uổng lắm nhennnnn
🌟Đánh giá của tui
🔹Món ăn : 9/10
🔹Giá cả : 10/10
🔹Vệ sinh : 8/10
🔹Thái độ phục vụ : 10/10
🔹Mng tới mua mang về nha
👉Tổng : 37/40 => NHẤT ĐỊNH PHẢI MĂM NHEN !
___________________________
Thông tin liên hệ Măm Măm Sài Gòn
Email: contact@gdl.vn
Hotline: (+84)707359936

#mammamsaigon #mammamtanphu",https://m.facebook.com/groups/YAN.MMSG/permalink/1135436427205454/,2022-02-19 23:54:29,61,10,33
